step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
94,CASH_OUT,24766.03,C2079241101,100744,75977.97,C1508426658,571908.6,596674.63,0,0
94,CASH_IN,31493.72,C1553839795,20980,52473.72,C987184869,50155.32,18661.6,0,0
94,PAYMENT,10945.97,C72761872,32323,21377.03,M1536547541,0,0,0,0
94,CASH_OUT,67282.45,C1432971505,21377.03,0,C1281442496,241780.09,309062.55,0,0
94,PAYMENT,4675.57,C1693476033,99811,95135.43,M1384184973,0,0,0,0
94,CASH_OUT,316245.78,C666294138,95135.43,0,C331091702,399956.88,716202.67,0,0
94,PAYMENT,889.66,C965086621,21400,20510.34,M1580703744,0,0,0,0
94,PAYMENT,1601.74,C193350623,505518,503916.26,M446316754,0,0,0,0
94,PAYMENT,11126.44,C335105273,18133,7006.56,M1890437414,0,0,0,0
94,PAYMENT,1702.76,C1229765727,201,0,M18409844,0,0,0,0
94,PAYMENT,6068.49,C1491071786,0,0,M1185277422,0,0,0,0
94,PAYMENT,12424.16,C1789335329,45465,33040.84,M741474376,0,0,0,0
94,CASH_OUT,290540.78,C198438983,33040.84,0,C757635568,315724.36,606265.14,0,0
94,CASH_IN,158860.91,C1655762502,13520,172380.91,C844229902,19606.06,0,0,0
94,CASH_OUT,193092.3,C821883694,34357,0,C1422428343,300233.75,493326.05,0,0
94,DEBIT,1877.25,C217093433,103733,101855.75,C65770943,325086.34,326963.6,0,0
94,CASH_OUT,521262.98,C406134056,101855.75,0,C605066060,538440.49,1059703.46,0,0
94,TRANSFER,311164,C2106720950,545,0,C848359567,0,311164,0,0
94,PAYMENT,5943.15,C715189161,46714,40770.85,M586279577,0,0,0,0
94,PAYMENT,5192.62,C312307634,10970,5777.38,M2146912485,0,0,0,0
94,CASH_OUT,48414.84,C1378294033,883,0,C682364552,328995.01,377409.84,0,0
94,PAYMENT,24970.75,C2133824750,0,0,M112628806,0,0,0,0
94,TRANSFER,222485.2,C1136874517,15713,0,C865064882,0,222485.2,0,0
94,PAYMENT,6550.23,C692462317,42995,36444.77,M709708751,0,0,0,0
94,CASH_OUT,271299.38,C409726564,36444.77,0,C888834333,1159255.15,1430554.53,0,0
94,PAYMENT,748.06,C1095852672,31156,30407.94,M1494769933,0,0,0,0
94,PAYMENT,1677.82,C432757458,141713,140035.18,M1578405697,0,0,0,0
94,PAYMENT,8395.26,C337359713,140035.18,131639.93,M236042470,0,0,0,0
94,PAYMENT,3022.88,C1297055292,11261,8238.12,M928747091,0,0,0,0
94,PAYMENT,11347.73,C2123539298,8238.12,0,M2101863134,0,0,0,0
94,PAYMENT,5154.22,C1263525332,0,0,M537783288,0,0,0,0
94,PAYMENT,26159.41,C1274008872,0,0,M159162265,0,0,0,0
94,PAYMENT,844.03,C1021858335,0,0,M1945451601,0,0,0,0
94,PAYMENT,32694.54,C1183248786,0,0,M728448652,0,0,0,0
94,PAYMENT,5848.28,C1441659220,0,0,M262164492,0,0,0,0
94,PAYMENT,9702.18,C2119907851,12243,2540.82,M204923922,0,0,0,0
94,PAYMENT,3860.99,C908827545,40973,37112.01,M990285152,0,0,0,0
94,PAYMENT,6879.95,C480928617,37112.01,30232.05,M654770842,0,0,0,0
94,PAYMENT,642.69,C1301983920,30232.05,29589.36,M1123568622,0,0,0,0
94,PAYMENT,4373.86,C218548723,20867,16493.14,M311040283,0,0,0,0
94,CASH_OUT,295413.91,C178071240,16493.14,0,C1907647423,438044.48,733458.38,0,0
94,CASH_OUT,55859.06,C171621198,0,0,C602192640,7501196.97,7557056.03,0,0
94,TRANSFER,165514.27,C835232427,75236,0,C1898695825,0,165514.27,0,0
94,PAYMENT,10521.87,C1942501192,462,0,M276882591,0,0,0,0
94,CASH_OUT,4340.25,C1337969930,3976,0,C1650594603,66166.4,70506.65,0,0
94,PAYMENT,5924.65,C999748524,82468,76543.35,M156692961,0,0,0,0
94,CASH_OUT,81514.94,C518346824,38391,0,C275638054,3430991.93,3512506.87,0,0
94,PAYMENT,2834.56,C788726019,0,0,M595889372,0,0,0,0
94,CASH_OUT,331908.46,C493070516,411196,79287.54,C1313628541,0,331908.46,0,0
94,CASH_IN,21323.18,C703632456,39930,61253.18,C1058020162,376191.73,354868.55,0,0
94,CASH_OUT,160240.33,C508334956,99447,0,C1360650266,3424029.95,3584270.29,0,0
94,PAYMENT,3214.76,C430513685,15219,12004.24,M428815260,0,0,0,0
94,PAYMENT,12080.2,C888190513,5642,0,M1314755632,0,0,0,0
94,PAYMENT,10280.63,C525693528,32332,22051.37,M2133242365,0,0,0,0
94,DEBIT,1319.98,C1322696982,31798,30478.02,C1397601508,5885133.33,5886453.31,0,0
94,PAYMENT,5532.67,C1820864744,30478.02,24945.35,M1492863123,0,0,0,0
94,CASH_OUT,349.58,C303604520,322937,322587.42,C258011492,0,349.58,0,0
94,PAYMENT,12173.58,C1790844428,200222,188048.42,M1201437891,0,0,0,0
94,CASH_OUT,84927.25,C1159793523,188048.42,103121.17,C1470054305,278678.27,363605.52,0,0
94,PAYMENT,707.02,C309850396,33755,33047.98,M136565536,0,0,0,0
94,PAYMENT,2060.32,C746445955,21294,19233.68,M1640636652,0,0,0,0
94,CASH_OUT,196633.83,C1276691160,1409,0,C1083142315,6194766.54,6391400.37,0,0
94,PAYMENT,4491.44,C1513398952,19681,15189.56,M418374825,0,0,0,0
94,PAYMENT,5843.71,C672299544,11414,5570.29,M580281280,0,0,0,0
94,PAYMENT,4077.67,C1573430488,40004,35926.33,M988137828,0,0,0,0
94,PAYMENT,11466.92,C18654874,35926.33,24459.41,M268786970,0,0,0,0
94,PAYMENT,3462.69,C150197670,24459.41,20996.72,M482972469,0,0,0,0
94,PAYMENT,20172.8,C2022039104,48990,28817.2,M1112711623,0,0,0,0
94,PAYMENT,3978.5,C1419379406,11173,7194.5,M68838227,0,0,0,0
94,PAYMENT,9587.72,C1388042830,134433,124845.28,M95425863,0,0,0,0
94,CASH_IN,113397.34,C28896077,25,113422.34,C669983710,719899.51,606502.17,0,0
94,CASH_OUT,108534.24,C1458503890,17660,0,C94342454,28128.16,136662.4,0,0
94,PAYMENT,14702.37,C1510660587,5512,0,M1603659200,0,0,0,0
94,PAYMENT,15342.99,C422682620,5045,0,M930543000,0,0,0,0
94,PAYMENT,4619.31,C1002419996,21542,16922.69,M1265954382,0,0,0,0
94,CASH_OUT,183260.07,C1588549283,14625,0,C1349310032,0,183260.07,0,0
94,PAYMENT,10310.62,C1593160411,20677,10366.38,M406124878,0,0,0,0
94,CASH_OUT,286854.16,C1960731288,10366.38,0,C801487537,6709333.47,6996187.63,0,0
94,CASH_OUT,91723.07,C1356867822,0,0,C872747361,2401985.59,2493708.67,0,0
94,PAYMENT,7281.05,C602946371,24693,17411.95,M481384698,0,0,0,0
94,CASH_OUT,184584.77,C461124438,11559,0,C387843280,524113.84,708698.61,0,0
94,PAYMENT,11514.58,C1242222479,11164,0,M1745018798,0,0,0,0
94,PAYMENT,4542.14,C2128755932,0,0,M83777237,0,0,0,0
94,PAYMENT,23823.81,C403998578,0,0,M1712706673,0,0,0,0
94,PAYMENT,12445.35,C159256755,11470,0,M2134947767,0,0,0,0
94,CASH_OUT,46114.04,C1137938490,10616,0,C1655014379,428370.04,474484.08,0,0
94,PAYMENT,4442.26,C187527789,22339,17896.74,M1924071475,0,0,0,0
94,PAYMENT,765.25,C145292510,539,0,M1462108081,0,0,0,0
94,PAYMENT,14203.83,C939217186,51646,37442.17,M1029661046,0,0,0,0
94,PAYMENT,3334.33,C1927160847,4159,824.67,M176067986,0,0,0,0
94,CASH_OUT,344155.18,C1742845886,824.67,0,C307883500,2617125.43,2961280.61,0,0
94,CASH_OUT,114332.94,C561200869,0,0,C167568689,815715.82,930048.76,0,0
94,CASH_OUT,1694.94,C579766424,152203,150508.06,C292029478,883350.2,885045.14,0,0
94,DEBIT,1265.07,C1545751390,2537,1271.93,C398838041,180473.12,181738.19,0,0
94,PAYMENT,13875.49,C907299619,42161,28285.51,M245944082,0,0,0,0
94,PAYMENT,13668,C1488215063,28285.51,14617.5,M369267940,0,0,0,0
94,CASH_IN,76732.65,C39557204,150193,226925.65,C843871625,0,0,0,0
94,CASH_OUT,52032.58,C1245906770,660,0,C176374758,0,52032.58,0,0
94,PAYMENT,2130.83,C820887273,36496,34365.17,M852146596,0,0,0,0
94,PAYMENT,10599.38,C1812799121,15242,4642.62,M1042742741,0,0,0,0
94,PAYMENT,7113.7,C1675695630,255176,248062.3,M75600975,0,0,0,0
94,DEBIT,2425.34,C8186840,1266,0,C873179850,2829226.54,2831651.88,0,0
94,CASH_OUT,89407.17,C163407447,3658,0,C1829871179,413719.63,503126.8,0,0
94,PAYMENT,994.47,C1644642312,30690,29695.53,M1789690859,0,0,0,0
94,CASH_OUT,46611.23,C233412429,31769,0,C583927814,2361290.12,2407901.35,0,0
94,CASH_IN,3961.45,C1862588281,100132,104093.45,C1753889164,2018767.69,2014806.24,0,0
94,CASH_OUT,13436.78,C928763281,104093.45,90656.67,C2015705008,1017885.46,1031322.23,0,0
94,CASH_OUT,90858.16,C963031882,25553,0,C510501466,0,90858.16,0,0
94,CASH_OUT,172283.14,C2029263060,361,0,C473496930,33998.09,206281.23,0,0
94,PAYMENT,1631.12,C830646188,50357,48725.88,M1490867016,0,0,0,0
94,PAYMENT,2207.32,C1412220922,12696,10488.68,M205932307,0,0,0,0
94,CASH_OUT,86205.02,C685588208,86210,4.98,C413905970,269881.57,356086.59,0,0
94,CASH_OUT,59116.9,C371584560,4.98,0,C2019159165,66241.32,125358.22,0,0
94,CASH_OUT,70154.92,C604305433,0,0,C1564450401,72992.95,143147.87,0,0
94,CASH_OUT,324270.42,C440683861,0,0,C750188563,452462.34,776732.75,0,0
94,CASH_OUT,162613.38,C1538247251,0,0,C842174448,1.32E+07,1.34E+07,0,0
94,CASH_OUT,49756.61,C1648556920,0,0,C1635341595,1.09E+07,1.09E+07,0,0
94,CASH_OUT,208178.59,C1627722521,0,0,C26246759,1398706.09,1606884.69,0,0
94,CASH_OUT,26880.06,C1502860425,0,0,C152442168,7082361.57,7109241.63,0,0
94,CASH_OUT,189199.26,C2085314746,0,0,C961170858,8870929.88,9060129.14,0,0
94,CASH_OUT,53042.34,C153607536,0,0,C1386103512,97677.22,150719.56,0,0
94,CASH_OUT,134938.2,C1089706646,0,0,C1531788441,270566.22,405504.42,0,0
94,CASH_OUT,340963.56,C126040477,0,0,C322369737,2865174.21,3010281.05,0,0
94,CASH_OUT,176224.57,C543868775,0,0,C1371342468,305548.97,481773.54,0,0
94,CASH_OUT,400243.94,C395395655,0,0,C1825103243,861656.67,1261900.61,0,0
94,CASH_OUT,98853.03,C1265261833,0,0,C1772621421,578869.11,677722.15,0,0
94,CASH_OUT,71408.57,C1429981736,0,0,C934495016,71967.88,143376.46,0,0
94,CASH_OUT,101254.41,C597454359,0,0,C1974808378,814802.53,916056.94,0,0
94,CASH_OUT,56400.95,C1040352089,0,0,C1121873096,1097337.1,1153738.05,0,0
94,CASH_OUT,132210.2,C664339333,0,0,C1036166515,571059.07,703269.27,0,0
94,CASH_OUT,155063.03,C746125268,0,0,C408572863,9728227.48,9883290.5,0,0
94,CASH_OUT,367319.06,C1825884314,0,0,C450960851,2325951.97,2693271.03,0,0
94,CASH_OUT,43915.2,C1181128210,0,0,C958958633,107619.9,151535.1,0,0
94,CASH_OUT,240896.71,C697049200,0,0,C726523510,4889087.78,5129984.49,0,0
94,CASH_OUT,124000.36,C1117889730,0,0,C1899873555,6622363.34,6746363.69,0,0
94,CASH_OUT,226854.06,C150676500,0,0,C1471319154,6421277.94,6648132,0,0
94,CASH_OUT,129680.46,C2061493535,0,0,C1906172246,1721277.04,1850957.5,0,0
94,CASH_OUT,88834.99,C848872852,0,0,C1702759861,1501564.61,1590399.6,0,0
94,CASH_OUT,42462.78,C2102452401,0,0,C345415922,224021.44,266484.22,0,0
94,CASH_OUT,331516.79,C752525451,0,0,C1613809895,1070956.63,1402473.42,0,0
94,CASH_OUT,151039.79,C698900242,0,0,C931464041,474356.73,625396.53,0,0
94,CASH_OUT,113859.91,C1567132630,0,0,C1313802155,118559.13,232419.04,0,0
94,CASH_OUT,143807.02,C659013026,0,0,C2053639017,4781612.75,4925419.77,0,0
94,CASH_OUT,21897.99,C1591779129,0,0,C414699304,425181.83,447079.82,0,0
94,CASH_OUT,99397.47,C903547704,0,0,C1814156032,141776.33,241173.8,0,0
94,CASH_OUT,369180.62,C754188398,0,0,C1675210255,725310.24,1094490.85,0,0
94,CASH_OUT,128017.36,C910426879,0,0,C794701414,445807.24,821914.42,0,0
94,CASH_OUT,339573.7,C1812417113,0,0,C1520928508,1055881.09,1395454.78,0,0
94,CASH_OUT,56426.7,C23596586,0,0,C2014693528,323264.57,379691.27,0,0
94,CASH_OUT,289534.61,C219388185,0,0,C674933629,1856423.97,2145958.58,0,0
94,CASH_OUT,293400.93,C458633662,0,0,C267621477,570055.4,863456.33,0,0
94,CASH_OUT,150491.15,C1297474831,0,0,C1092048919,240360.61,390851.76,0,0
94,CASH_OUT,235340.12,C210611153,0,0,C185719695,1297190.91,1532531.03,0,0
94,CASH_OUT,134580.61,C499593224,14342,0,C657766516,1828257.14,1962837.75,0,0
94,PAYMENT,4205.53,C934685135,3739,0,M1428807595,0,0,0,0
94,PAYMENT,7862.44,C874194428,405816,397953.56,M276300807,0,0,0,0
94,CASH_OUT,112982.18,C377929622,169,0,C708232604,3323106.28,3436088.46,0,0
94,PAYMENT,11162.09,C222953066,41022,29859.91,M1611669242,0,0,0,0
94,PAYMENT,10646.47,C806905539,10371,0,M331416921,0,0,0,0
94,TRANSFER,66451.13,C1371083749,26354,0,C84838280,24355.82,90806.94,0,0
94,CASH_OUT,379829.56,C826155238,0,0,C575981632,565309.75,945139.31,0,0
94,PAYMENT,7097.42,C1113810556,101489,94391.58,M1502828708,0,0,0,0
94,TRANSFER,1132778.79,C1085038152,94391.58,0,C188892437,4334398.42,5467177.21,0,0
94,CASH_IN,186195.15,C13987755,22393,208588.15,C1354412957,729612.72,543417.58,0,0
94,PAYMENT,6308.84,C1499244875,4121,0,M441027772,0,0,0,0
94,PAYMENT,13512.84,C951439267,0,0,M322324265,0,0,0,0
94,PAYMENT,10739.98,C798798581,0,0,M2045179862,0,0,0,0
94,PAYMENT,18214.92,C1866000286,0,0,M1310124639,0,0,0,0
94,PAYMENT,12882.62,C81261170,0,0,M1254227321,0,0,0,0
94,PAYMENT,29251.25,C1651373992,0,0,M466660776,0,0,0,0
94,PAYMENT,7052.51,C548378818,0,0,M1698730907,0,0,0,0
94,PAYMENT,52620.66,C1755183148,0,0,M1983817082,0,0,0,0
94,PAYMENT,3588.09,C713771767,0,0,M1261881462,0,0,0,0
94,PAYMENT,14691.44,C1290605988,0,0,M1333492790,0,0,0,0
94,PAYMENT,3042.59,C1062685660,0,0,M1113538872,0,0,0,0
94,PAYMENT,9661.31,C1715158242,0,0,M1924490975,0,0,0,0
94,TRANSFER,289586.61,C2000276222,5049,0,C1853231989,0,289586.61,0,0
94,PAYMENT,2603.6,C1339491232,92169,89565.4,M1890908820,0,0,0,0
94,CASH_OUT,135684.7,C703527363,246,0,C19375454,299370.05,435054.75,0,0
94,PAYMENT,8405.46,C280602682,11647,3241.54,M1736729486,0,0,0,0
94,CASH_OUT,38386.47,C817055152,22104,0,C271691317,1146680.03,1185066.5,0,0
94,PAYMENT,9679.13,C1858966148,468,0,M870846239,0,0,0,0
94,PAYMENT,386.68,C2008318719,64793,64406.32,M1560332156,0,0,0,0
94,CASH_OUT,102850.1,C1608202218,45419,0,C1239707538,4381237.01,4484087.11,0,0
94,PAYMENT,4968.67,C741891065,21227,16258.33,M2143848443,0,0,0,0
94,PAYMENT,11523.46,C606639193,16258.33,4734.87,M583697233,0,0,0,0
94,PAYMENT,12389.15,C1287910242,138,0,M1997488734,0,0,0,0
94,PAYMENT,6031.47,C392530618,105363,99331.53,M1640190732,0,0,0,0
94,CASH_OUT,31239.29,C843637941,26683,0,C661729718,7976353.98,8007593.27,0,0
94,CASH_IN,101002.22,C1071144208,49595,150597.22,C329918689,0,0,0,0
94,CASH_OUT,262832.21,C80949259,187939,0,C1159095884,111241.39,374073.6,0,0
94,PAYMENT,13567.57,C2146654382,21852,8284.43,M174814889,0,0,0,0
94,PAYMENT,4911.68,C2007403049,8284.43,3372.74,M1785249726,0,0,0,0
94,PAYMENT,22917.76,C263961717,3372.74,0,M1588878613,0,0,0,0
94,PAYMENT,8368.13,C486568744,254257,245888.87,M842709625,0,0,0,0
94,PAYMENT,10070.16,C1622208607,245888.87,235818.71,M479217065,0,0,0,0
94,PAYMENT,11612.94,C43514912,79281,67668.06,M1704552313,0,0,0,0
94,PAYMENT,2885.32,C46940573,42144,39258.68,M477094240,0,0,0,0
94,PAYMENT,556.68,C564426801,55101,54544.32,M254308819,0,0,0,0
94,PAYMENT,346.98,C1862801666,21345,20998.02,M210731362,0,0,0,0
94,PAYMENT,10407.41,C250090802,62909,52501.59,M1107450837,0,0,0,0
94,CASH_OUT,260836.4,C1835899550,19267,0,C2027845897,2157212.95,2418049.34,0,0
94,TRANSFER,69427.53,C496603840,0,0,C1105823060,547490.04,616917.57,0,0
94,CASH_IN,302617.85,C1402357188,25418,328035.85,C1733847189,478098.1,175480.25,0,0
94,PAYMENT,5069.37,C52064400,22168,17098.63,M35828487,0,0,0,0
94,DEBIT,362.61,C1400647185,6014,5651.39,C36295353,1620589.82,1620952.43,0,0
94,PAYMENT,1951.68,C849738207,100156,98204.32,M1651216875,0,0,0,0
94,PAYMENT,349.47,C1975954474,21084,20734.53,M1199048741,0,0,0,0
94,CASH_IN,7408.54,C1510898196,963681,971089.54,C701277685,0,0,0,0
94,PAYMENT,7001.19,C1691634807,3526,0,M607324987,0,0,0,0
94,PAYMENT,1378.37,C588056248,49938,48559.63,M175773207,0,0,0,0
94,PAYMENT,12023.3,C1284199643,31470,19446.7,M1893590178,0,0,0,0
94,PAYMENT,16721.12,C992875719,327,0,M1631479579,0,0,0,0
94,DEBIT,5174.67,C1996868203,33006,27831.33,C1916427364,518032.23,523206.9,0,0
94,CASH_OUT,71278.08,C1751304413,9987,0,C559275619,181508.81,252786.89,0,0
94,PAYMENT,7102.14,C589394234,0,0,M833998074,0,0,0,0
94,PAYMENT,4590.59,C1757027893,1035,0,M375392223,0,0,0,0
94,PAYMENT,9101.71,C1054870664,11244,2142.29,M556647858,0,0,0,0
94,TRANSFER,1395248.71,C425606164,2142.29,0,C1266306226,2591326.25,3986574.96,0,0
94,CASH_OUT,160483.83,C253140511,50154,0,C658091988,668386.58,828870.4,0,0
94,PAYMENT,10897.77,C833378105,1317,0,M2128807147,0,0,0,0
94,CASH_OUT,1253.87,C380971455,50351,49097.13,C380042,1195333.97,1196587.84,0,0
94,PAYMENT,9068.14,C770226960,22438,13369.86,M2125345803,0,0,0,0
94,PAYMENT,5526.81,C403481449,13369.86,7843.05,M667650310,0,0,0,0
94,TRANSFER,77884.2,C1335068372,9016,0,C1925245533,336439.03,414323.23,0,0
94,PAYMENT,13575.11,C1083370817,0,0,M1039669713,0,0,0,0
94,CASH_OUT,31621.24,C1174414545,46749,15127.76,C2108869048,636981.59,668602.83,0,0
94,PAYMENT,18175.9,C360099811,120,0,M1113170153,0,0,0,0
94,PAYMENT,7951.07,C1066536930,20684,12732.93,M2029228653,0,0,0,0
94,PAYMENT,13363.97,C1490694951,9142,0,M1460379197,0,0,0,0
94,PAYMENT,2035.24,C2026464801,587806,585770.76,M483259311,0,0,0,0
94,PAYMENT,149.13,C361216026,585770.76,585621.62,M511063777,0,0,0,0
94,PAYMENT,8773.5,C767402848,585621.62,576848.13,M1587445235,0,0,0,0
94,PAYMENT,18250.42,C1995528530,576848.13,558597.7,M1503635539,0,0,0,0
94,PAYMENT,7463.06,C435795619,558597.7,551134.64,M874848650,0,0,0,0
94,PAYMENT,11699.16,C1222821269,551134.64,539435.48,M1813717482,0,0,0,0
94,PAYMENT,29558.61,C948162148,539435.48,509876.88,M624394639,0,0,0,0
94,PAYMENT,20715.94,C2074552017,509876.88,489160.94,M1309035582,0,0,0,0
94,PAYMENT,13737.53,C1750092660,489160.94,475423.41,M1911718920,0,0,0,0
94,CASH_OUT,83431.02,C857843017,1842,0,C39843962,0,83431.02,0,0
94,PAYMENT,8233.04,C1337616559,30325,22091.96,M626753991,0,0,0,0
94,PAYMENT,4627.23,C1089242016,22091.96,17464.72,M2119793945,0,0,0,0
94,CASH_OUT,194826.59,C1648008557,601287,406460.41,C556444285,0,194826.59,0,0
94,CASH_IN,61239.4,C454454612,301055,362294.4,C387043628,0,0,0,0
94,TRANSFER,1479803.23,C1061358613,362294.4,0,C1765061310,3350751.15,4830554.38,0,0
94,TRANSFER,1024016.74,C172429137,0,0,C369751660,1433244.66,2457261.4,0,0
94,TRANSFER,2438710.95,C1017133697,0,0,C972829670,7729141.79,1.02E+07,0,0
94,TRANSFER,1079946.92,C351575180,0,0,C1613122851,1326650.56,2406597.48,0,0
94,TRANSFER,1006173.29,C871369123,0,0,C1344151960,2394593.72,3400767.01,0,0
94,TRANSFER,773873.58,C25142539,0,0,C230533661,2417549.41,3191422.99,0,0
94,TRANSFER,374014.76,C1018618775,0,0,C1660039639,597383.61,971398.38,0,0
94,TRANSFER,180760.56,C211163249,0,0,C970847032,548583.23,729343.79,0,0
94,TRANSFER,1104217.51,C1058579793,0,0,C669388825,1395019.3,3782009.6,0,0
94,TRANSFER,19010.04,C1135810628,0,0,C895132241,93733.51,112743.55,0,0
94,TRANSFER,270915.89,C1209197054,0,0,C520806871,507546.56,778462.45,0,0
94,PAYMENT,132.09,C1954229533,220,87.91,M238238958,0,0,0,0
94,PAYMENT,3755.25,C1436120148,87.91,0,M173761032,0,0,0,0
94,CASH_OUT,44471.4,C669365659,60403,15931.6,C556764818,260567.4,305038.8,0,0
94,CASH_OUT,268731.9,C816200133,55743,0,C1609869545,2276775.02,2545506.92,0,0
94,PAYMENT,1919.67,C780390481,10645,8725.33,M2132393131,0,0,0,0
94,PAYMENT,1403.72,C1977255870,51787,50383.28,M1957949649,0,0,0,0
94,CASH_IN,128446.74,C1149413198,10600,139046.74,C1099107336,240961.95,112515.21,0,0
94,PAYMENT,6955.59,C1984739217,16197,9241.41,M1460283793,0,0,0,0
94,PAYMENT,11032.54,C1020559065,9241.41,0,M1832720090,0,0,0,0
94,PAYMENT,3202.84,C2128532691,0,0,M2015247416,0,0,0,0
94,PAYMENT,17136.36,C1738782548,332130.92,314994.56,M1655568060,0,0,0,0
94,CASH_OUT,251411.8,C1784536694,314994.56,63582.76,C1119052212,446237.87,697649.67,0,0
94,PAYMENT,2552.41,C1672204537,139836,137283.59,M432591567,0,0,0,0
94,CASH_IN,50875.94,C341696348,40140,91015.94,C306497140,1270779.23,1219903.28,0,0
94,PAYMENT,5352.71,C276237775,40349,34996.29,M761674528,0,0,0,0
94,PAYMENT,4313.84,C1919404777,34996.29,30682.45,M146431174,0,0,0,0
94,PAYMENT,10318.29,C537604459,21939,11620.71,M1017684337,0,0,0,0
94,CASH_IN,24023.49,C1892942991,24939,48962.49,C1520072936,196465.15,172441.66,0,0
94,CASH_OUT,19274.89,C710027839,11908,0,C568704195,128979.95,148254.84,0,0
94,CASH_OUT,236894.94,C1395377783,7168,0,C2126925891,2792454.77,3029349.71,0,0
94,CASH_OUT,34851.12,C712070730,0,0,C1889477951,68833.1,103684.22,0,0
94,PAYMENT,18216.02,C2060574711,20266,2049.98,M1097400640,0,0,0,0
94,PAYMENT,7831.26,C1291616100,2049.98,0,M1822405559,0,0,0,0
94,PAYMENT,4675.06,C407234484,3195,0,M296716029,0,0,0,0
94,CASH_OUT,168852.49,C1040698611,8031,0,C1902651342,0,168852.49,0,0
94,CASH_OUT,260237.15,C789889679,0,0,C2111452420,619509.48,879746.63,0,0
94,CASH_OUT,114348.68,C408680606,20522,0,C35623530,573045.84,687394.52,0,0
94,CASH_OUT,175911.74,C1965952262,12582,0,C1129693838,3998026.88,4173938.62,0,0
94,PAYMENT,7083.11,C1968056068,1055,0,M2093450136,0,0,0,0
94,PAYMENT,5729.86,C1000283030,106301,100571.14,M1046247390,0,0,0,0
94,CASH_IN,361267.75,C984482070,100571.14,461838.9,C1283526128,563710.29,202442.53,0,0
94,CASH_IN,161754.48,C2050330264,461838.9,623593.37,C892595593,439809.71,278055.23,0,0
94,CASH_IN,34365.5,C959805923,623593.37,657958.87,C34408575,1632123.85,1597758.35,0,0
94,CASH_IN,469979.09,C1678379932,657958.87,1127937.97,C1692066743,7514650,7044670.9,0,0
94,CASH_IN,158560.04,C778440890,1127937.97,1286498.01,C829289095,4713406.71,4554846.67,0,0
94,CASH_IN,270055.03,C2020674208,1286498.01,1556553.04,C944011711,1.55E+07,1.53E+07,0,0
94,CASH_IN,168514.7,C1788448300,1556553.04,1725067.74,C211702543,2161506.86,1992992.16,0,0
94,CASH_IN,58027.31,C1593519624,1725067.74,1783095.05,C1684874339,205780.23,147752.92,0,0
94,CASH_IN,411902.9,C1082529453,1783095.05,2194997.95,C1911635834,3061860.04,2649957.14,0,0
94,CASH_IN,439810.4,C819081239,2194997.95,2634808.35,C1877783548,622700.85,182890.46,0,0
94,CASH_IN,170854.67,C370946255,2634808.35,2805663.02,C823263482,1146499.83,975645.16,0,0
94,CASH_IN,23870.89,C294705002,2805663.02,2829533.91,C1892586740,1497360.79,1473489.9,0,0
94,CASH_IN,214811.88,C1641257099,2829533.91,3044345.79,C2112856270,482739.03,267927.15,0,0
94,CASH_IN,279921.73,C1075858990,3044345.79,3324267.52,C2111953178,1233831.24,953909.51,0,0
94,CASH_IN,200112.98,C927827117,3324267.52,3524380.5,C1808473616,826745.4,626632.42,0,0
94,CASH_IN,195931.19,C552677033,3524380.5,3720311.69,C4384947,1056727.98,860796.8,0,0
94,CASH_IN,122397.26,C1562111484,3720311.69,3842708.95,C444519518,2875348.68,2752951.42,0,0
94,CASH_IN,223330.58,C529041743,3842708.95,4066039.53,C1337948914,538598.86,315268.28,0,0
94,CASH_IN,436607.46,C1153113855,4066039.53,4502646.99,C1069249070,1.04E+07,9978296.75,0,0
94,CASH_IN,342500.01,C1830216871,4502646.99,4845147,C48949687,493507.77,151007.76,0,0
94,CASH_IN,404307.78,C1876984052,4845147,5249454.78,C10851392,2959518.2,2555210.42,0,0
94,CASH_IN,143658.53,C888782518,5249454.78,5393113.32,C104837836,180877.88,37219.34,0,0
94,CASH_IN,202790.11,C682164784,5393113.32,5595903.43,C328973130,208601.97,5811.86,0,0
94,CASH_IN,33859.84,C1925249118,5595903.43,5629763.26,C217058707,243890.93,210031.1,0,0
94,CASH_IN,49799.26,C424419794,5629763.26,5679562.53,C421841699,3027539.15,2977739.88,0,0
94,CASH_IN,79048.79,C1614360643,5679562.53,5758611.32,C885906149,184633.5,105584.7,0,0
94,CASH_IN,265971.73,C6362870,5758611.32,6024583.05,C524776274,935470.74,669499,0,0
94,CASH_IN,203764.66,C1972772012,6024583.05,6228347.71,C1590373981,1485465.29,1281700.63,0,0
94,CASH_IN,117187.79,C221049213,6228347.71,6345535.5,C400640881,3043523.3,2845233.67,0,0
94,CASH_IN,170725.55,C616457139,6345535.5,6516261.05,C1594213141,891518.72,720793.17,0,0
94,CASH_IN,79222.6,C744494964,6516261.05,6595483.66,C1427617237,146296,67073.4,0,0
94,CASH_IN,120889.87,C1767251240,6595483.66,6716373.53,C1179863714,1014067.14,893177.27,0,0
94,CASH_IN,153028.42,C60534374,6716373.53,6869401.94,C156038530,437455.03,284426.62,0,0
94,CASH_IN,155104.99,C1425012317,6869401.94,7024506.94,C125544201,877696.2,722591.21,0,0
